CVE_ENT,id_cvegeo,nom_mun,int_avg_speed,int_tech_predominante,geometry,tests,int_pct_3g_coverage,int_pct_4g_coverage,int_pct_5g_coverage
15,15085,Temascalcingo,16.169,4G,5,43,20.0,80.0,0.0
15,15087,Temoaya,45.403000000000006,3G,4,20,75.0,0.0,25.0
15,15088,Tenancingo,52.10544444444444,5G,9,57,22.22222222222222,22.22222222222222,55.55555555555556
15,15090,Tenango del Valle,51.9942,3G,10,58,40.0,40.0,20.0
15,15091,Teoloyucan,29.68975,4G,4,23,25.0,50.0,25.0
15,15092,Teotihuacán,55.017818181818186,5G,22,250,18.181818181818183,22.727272727272727,59.09090909090909
15,15093,Tepetlaoxtoc,35.027166666666666,4G,6,27,0.0,66.66666666666667,33.333333333333336
15,15095,Tepotzotlán,26.019529411764704,4G,34,391,14.705882352941176,64.70588235294117,20.58823529411765
15,15096,Tequixquiac,30.875888888888888,4G,9,101,11.11111111111111,66.66666666666667,22.22222222222222
15,15098,Texcalyacac,69.537,5G,1,3,0.0,0.0,100.0
15,15099,Texcoco,40.77984210526316,4G,76,676,15.789473684210526,44.73684210526316,39.473684210526315
15,15100,Tezoyuca,43.63021428571428,5G,14,85,21.428571428571427,35.714285714285715,42.857142857142854
15,15101,Tianguistenco,27.658625,4G,16,163,25.0,50.0,25.0
15,15102,Timilpan,43.32966666666667,3G,3,11,33.333333333333336,33.333333333333336,33.333333333333336
15,15103,Tlalmanalco,33.982181818181814,5G,11,84,18.181818181818183,36.36363636363637,45.45454545454545
15,15104,Tlalnepantla de Baz,50.70454761904762,5G,168,2207,8.333333333333334,30.952380952380953,60.714285714285715
15,15105,Tlatlaya,9.793,3G,2,8,50.0,50.0,0.0
15,15106,Toluca,51.535131578947365,5G,190,1686,9.473684210526315,37.36842105263158,53.1578947368421
15,15107,Tonatico,53.2088,3G,5,19,60.0,0.0,40.0
15,15108,Tultepec,27.08917857142857,4G,28,164,14.285714285714286,64.28571428571429,21.428571428571427
15,15109,Tultitlán,36.28139,4G,100,874,15.0,48.0,37.0
15,15110,Valle de Bravo,46.1435,4G,16,101,18.75,50.0,31.25
15,15111,Villa de Allende,11.793,4G,1,6,0.0,100.0,0.0
15,15112,Villa del Carbón,36.8454,5G,5,18,20.0,20.0,60.0
15,15113,Villa Guerrero,6.045,3G,2,22,100.0,0.0,0.0
15,15114,Villa Victoria,6.227857142857142,3G,7,95,85.71428571428571,14.285714285714286,0.0
15,15115,Xonacatlán,34.168,4G,5,33,20.0,40.0,40.0
15,15117,Zacualpan,0.507,3G,1,3,100.0,0.0,0.0
15,15118,Zinacantepec,62.07017391304348,5G,23,124,21.73913043478261,17.391304347826086,60.869565217391305
15,15119,Zumpahuacán,29.025,4G,1,23,0.0,100.0,0.0
15,15120,Zumpango,31.240083333333335,4G,60,426,26.666666666666668,48.333333333333336,25.0
15,15121,Cuautitlán Izcalli,40.03335483870968,4G,155,2202,11.612903225806452,51.61290322580645,36.774193548387096
15,15122,Valle de Chalco Solidaridad,32.9568275862069,4G,58,1106,6.896551724137931,67.24137931034483,25.862068965517242
15,15123,Luvianos,18.2795,4G,2,11,0.0,100.0,0.0
15,15124,San José del Rincón,24.977999999999998,3G,9,121,55.55555555555556,11.11111111111111,33.333333333333336
15,15125,Tonanitla,24.6642,4G,5,48,20.0,60.0,20.0
16,16003,Álvaro Obregón,72.551,4G,2,11,0.0,50.0,50.0
16,16006,Apatzingán,127.861875,5G,8,26,0.0,37.5,62.5
16,16008,Aquila,117.928,5G,1,9,0.0,0.0,100.0
16,16009,Ario,43.904833333333336,5G,6,28,16.666666666666668,33.333333333333336,50.0
16,16010,Arteaga,78.01033333333334,5G,6,45,16.666666666666668,16.666666666666668,66.66666666666667
16,16012,Buenavista,82.8822,5G,5,26,20.0,20.0,60.0
16,16014,Coahuayana,52.10566666666667,5G,3,22,0.0,33.333333333333336,66.66666666666667
16,16015,Coalcomán de Vázquez Pallares,42.0154,4G,5,19,0.0,60.0,40.0
16,16017,Contepec,27.495874999999998,4G,8,72,0.0,75.0,25.0
16,16018,Copándaro,17.469,4G,1,5,0.0,100.0,0.0
16,16019,Cotija,107.5335,5G,2,6,0.0,0.0,100.0
16,16020,Cuitzeo,58.70333333333334,5G,3,15,0.0,33.333333333333336,66.66666666666667
16,16021,Charapan,25.5,4G,1,3,0.0,100.0,0.0
16,16022,Charo,8.551,3G,1,6,100.0,0.0,0.0
16,16027,Chucándiro,15.371,4G,1,3,0.0,100.0,0.0
16,16028,Churintzio,27.657,4G,2,8,0.0,100.0,0.0
16,16030,Ecuandureo,53.147999999999996,5G,4,24,25.0,0.0,75.0
16,16031,Epitacio Huerta,23.495666666666665,4G,3,16,0.0,66.66666666666667,33.333333333333336
16,16032,Erongarícuaro,17.5765,4G,2,8,0.0,100.0,0.0
16,16034,Hidalgo,74.8826,5G,10,42,30.0,20.0,50.0
16,16035,La Huacana,24.749666666666666,4G,3,16,0.0,100.0,0.0
16,16036,Huandacareo,82.195,3G,2,10,50.0,0.0,50.0
16,16037,Huaniqueo,0.541,3G,1,3,100.0,0.0,0.0
16,16038,Huetamo,25.03625,4G,8,64,12.5,75.0,12.5
16,16039,Huiramba,38.84,4G,1,6,0.0,100.0,0.0
16,16040,Indaparapeo,31.113333333333333,4G,3,32,0.0,66.66666666666667,33.333333333333336
16,16043,Jacona,53.269666666666666,4G,3,18,0.0,66.66666666666667,33.333333333333336
16,16045,Jiquilpan,101.539125,5G,8,49,25.0,0.0,75.0
16,16046,Juárez,3.623,3G,1,4,100.0,0.0,0.0
16,16047,Jungapeo,71.611,5G,1,3,0.0,0.0,100.0
16,16049,Madero,19.14,4G,1,3,0.0,100.0,0.0
16,16050,Maravatío,34.8154,4G,10,89,0.0,60.0,40.0
16,16051,Marcos Castellanos,66.84266666666666,5G,3,12,0.0,0.0,100.0
16,16052,Lázaro Cárdenas,91.25986363636365,5G,44,356,2.272727272727273,31.818181818181817,65.9090909090909
16,16053,Morelia,63.25450847457628,5G,177,1845,5.084745762711864,28.8135593220339,66.10169491525424
16,16054,Morelos,12.8065,4G,2,6,0.0,100.0,0.0
16,16055,Múgica,39.87828571428572,4G,7,45,0.0,57.142857142857146,42.857142857142854
16,16056,Nahuatzen,52.135,4G,4,16,25.0,50.0,25.0
16,16057,Nocupétaro,80.401,5G,1,3,0.0,0.0,100.0
16,16059,Nuevo Urecho,61.657,5G,1,3,0.0,0.0,100.0
16,16063,Panindícuaro,125.099,5G,1,4,0.0,0.0,100.0
16,16064,Parácuaro,20.209,4G,1,3,0.0,100.0,0.0
16,16065,Paracho,32.68666666666667,4G,3,11,0.0,66.66666666666667,33.333333333333336
16,16066,Pátzcuaro,24.2312,4G,20,99,25.0,50.0,25.0
16,16067,Penjamillo,37.599,5G,3,28,33.333333333333336,0.0,66.66666666666667
16,16068,Peribán,35.4605,4G,2,6,0.0,100.0,0.0
16,16069,La Piedad,107.18263157894737,5G,19,115,5.2631578947368425,26.31578947368421,68.42105263157895
16,16070,Purépero,12.127333333333333,3G,3,9,66.66666666666667,33.333333333333336,0.0
16,16071,Puruándiro,30.52922222222222,5G,9,37,33.333333333333336,22.22222222222222,44.44444444444444
16,16072,Queréndaro,51.613,5G,1,3,0.0,0.0,100.0
16,16073,Quiroga,16.043000000000003,4G,3,16,33.333333333333336,66.66666666666667,0.0
16,16074,Cojumatlán de Régules,128.981,5G,1,3,0.0,0.0,100.0
16,16075,Los Reyes,47.348230769230774,5G,13,72,7.6923076923076925,23.076923076923077,69.23076923076923
16,16076,Sahuayo,91.07628571428572,5G,7,78,0.0,14.285714285714286,85.71428571428571
16,16077,San Lucas,13.831000000000001,4G,3,15,33.333333333333336,66.66666666666667,0.0
16,16078,Santa Ana Maya,79.6885,5G,2,6,0.0,0.0,100.0
16,16079,Salvador Escalante,43.39625,4G,4,17,0.0,50.0,50.0
16,16080,Senguio,32.324,4G,3,14,0.0,66.66666666666667,33.333333333333336
16,16082,Tacámbaro,29.356909090909088,3G,11,57,36.36363636363637,36.36363636363637,27.272727272727273
16,16083,Tancítaro,27.618499999999997,3G,2,6,50.0,0.0,50.0
16,16084,Tangamandapio,96.37,5G,1,3,0.0,0.0,100.0
16,16085,Tangancícuaro,70.29833333333333,5G,6,56,0.0,16.666666666666668,83.33333333333333
16,16086,Tanhuato,42.057,5G,1,4,0.0,0.0,100.0
16,16088,Tarímbaro,26.689687499999998,4G,16,69,25.0,56.25,18.75
16,16089,Tepalcatepec,38.342,3G,3,11,33.333333333333336,33.333333333333336,33.333333333333336
16,16090,Tingambato,121.568,5G,1,4,0.0,0.0,100.0
16,16093,Tlalpujahua,17.5104,4G,5,83,40.0,60.0,0.0
16,16097,Turicato,28.180500000000002,4G,4,38,0.0,75.0,25.0
16,16098,Tuxpan,131.778,5G,1,4,0.0,0.0,100.0
16,16100,Tzintzuntzan,42.9905,3G,2,8,50.0,0.0,50.0
16,16102,Uruapan,82.94796296296296,5G,54,353,11.11111111111111,16.666666666666668,72.22222222222223
16,16103,Venustiano Carranza,101.539,5G,2,10,0.0,0.0,100.0
16,16105,Vista Hermosa,40.5355,4G,2,10,0.0,50.0,50.0
16,16106,Yurécuaro,50.052,5G,1,5,0.0,0.0,100.0
16,16107,Zacapu,72.1282,5G,5,37,0.0,20.0,80.0
16,16108,Zamora,107.84052173913042,5G,23,145,4.3478260869565215,17.391304347826086,78.26086956521739
16,16110,Zinapécuaro,36.4865,4G,8,38,25.0,50.0,25.0
16,16112,Zitácuaro,65.02442307692307,5G,26,182,3.8461538461538463,46.15384615384615,50.0
16,16113,José Sixto Verduzco,43.923,3G,2,7,50.0,0.0,50.0
17,17002,Atlatlahucan,31.092375,4G,8,41,12.5,62.5,25.0
17,17003,Axochiapan,24.631,4G,4,40,25.0,50.0,25.0
17,17004,Ayala,31.141684210526318,4G,19,90,21.05263157894737,52.63157894736842,26.31578947368421
17,17005,Coatlán del Río,186.202,5G,1,3,0.0,0.0,100.0
17,17006,Cuautla,64.83124528301887,5G,53,383,5.660377358490566,39.62264150943396,54.716981132075475
17,17007,Cuernavaca,58.029066666666665,5G,105,875,2.857142857142857,39.04761904761905,58.095238095238095
17,17008,Emiliano Zapata,32.94876,4G,25,119,8.0,64.0,28.0
17,17009,Huitzilac,33.09325,3G,4,15,50.0,0.0,50.0
17,17011,Jiutepec,50.1405,4G,36,238,0.0,50.0,50.0
17,17012,Jojutla,51.90123076923077,5G,13,67,0.0,46.15384615384615,53.84615384615385
17,17013,Jonacatepec de Leandro Valle,51.846,4G,2,13,0.0,50.0,50.0
17,17014,Mazatepec,30.276,4G,1,3,0.0,100.0,0.0
17,17015,Miacatlán,56.262,5G,2,8,0.0,0.0,100.0
17,17017,Puente de Ixtla,65.60079999999999,5G,5,23,0.0,20.0,80.0
17,17018,Temixco,57.50994736842106,4G,19,178,10.526315789473685,47.36842105263158,42.10526315789474
17,17019,Tepalcingo,31.504,4G,1,14,0.0,100.0,0.0
17,17020,Tepoztlán,22.683454545454545,4G,11,54,18.181818181818183,72.72727272727273,9.090909090909092
17,17021,Tetecala,5.9,3G,1,3,100.0,0.0,0.0
17,17024,Tlaltizapán de Zapata,29.823571428571427,4G,7,39,14.285714285714286,57.142857142857146,28.571428571428573
17,17025,Tlaquiltenango,55.755,4G,3,15,0.0,66.66666666666667,33.333333333333336
17,17026,Tlayacapan,33.31825,3G,4,18,50.0,25.0,25.0
17,17027,Totolapan,92.0175,3G,2,16,50.0,0.0,50.0
17,17028,Xochitepec,52.90364285714286,5G,14,83,21.428571428571427,35.714285714285715,42.857142857142854
17,17029,Yautepec,49.3111923076923,5G,26,135,15.384615384615385,30.76923076923077,53.84615384615385
17,17030,Yecapixtla,31.66053846153846,4G,13,91,7.6923076923076925,61.53846153846154,30.76923076923077
17,17031,Zacatepec,39.62244444444444,5G,9,67,0.0,44.44444444444444,55.55555555555556
17,17033,Temoac,69.95266666666667,5G,3,10,33.333333333333336,0.0,66.66666666666667
17,17035,Xoxocotla,27.098333333333333,3G,3,10,33.333333333333336,33.333333333333336,33.333333333333336
18,18001,Acaponeta,40.6265,4G,2,8,0.0,50.0,50.0
18,18002,Ahuacatlán,44.03966666666667,5G,3,13,0.0,33.333333333333336,66.66666666666667
18,18003,Amatlán de Cañas,99.098,5G,1,4,0.0,0.0,100.0
18,18004,Compostela,67.0007619047619,5G,21,186,0.0,33.333333333333336,66.66666666666667
18,18006,Ixtlán del Río,46.26045454545454,4G,11,105,9.090909090909092,63.63636363636363,27.272727272727273
18,18007,Jala,21.87225,3G,4,21,75.0,0.0,25.0
18,18008,Xalisco,64.39045454545455,5G,11,267,9.090909090909092,27.272727272727273,63.63636363636363
18,18009,Del Nayar,10.0955,3G,2,11,50.0,50.0,0.0
18,18010,Rosamorada,18.041,4G,1,3,0.0,100.0,0.0
18,18012,San Blas,28.043333333333333,3G,3,13,33.333333333333336,33.333333333333336,33.333333333333336
18,18014,Santa María del Oro,73.65899999999999,5G,4,15,0.0,25.0,75.0
18,18015,Santiago Ixcuintla,41.074000000000005,4G,7,38,14.285714285714286,57.142857142857146,28.571428571428573
18,18016,Tecuala,66.884,5G,3,10,0.0,33.333333333333336,66.66666666666667
18,18017,Tepic,62.566599999999994,5G,80,566,7.5,31.25,61.25
18,18020,Bahía de Banderas,82.58544776119403,5G,67,467,7.462686567164179,22.388059701492537,70.14925373134328
19,19002,Agualeguas,52.7935,4G,2,13,0.0,50.0,50.0
19,19004,Allende,62.97275,4G,8,40,12.5,50.0,37.5
19,19005,Anáhuac,16.08625,4G,4,19,25.0,75.0,0.0
19,19006,Apodaca,69.29013142857143,5G,175,1176,9.714285714285714,37.142857142857146,53.142857142857146
19,19007,Aramberri,13.172,4G,1,3,0.0,100.0,0.0
19,19009,Cadereyta Jiménez,50.62288461538461,4G,26,131,15.384615384615385,42.30769230769231,42.30769230769231
19,19010,El Carmen,32.6611,4G,10,60,30.0,60.0,10.0
19,19012,Ciénega de Flores,56.20214285714286,5G,7,56,14.285714285714286,28.571428571428573,57.142857142857146
19,19014,Doctor Arroyo,14.393,4G,1,10,0.0,100.0,0.0
19,19016,Doctor González,31.201,4G,1,11,0.0,100.0,0.0
19,19017,Galeana,71.50216666666667,5G,6,31,0.0,16.666666666666668,83.33333333333333
19,19018,García,58.787597560975605,5G,82,569,9.75609756097561,39.02439024390244,51.21951219512195
19,19019,San Pedro Garza García,92.92874509803922,5G,51,562,3.9215686274509802,31.372549019607842,64.70588235294117
19,19020,General Bravo,44.982,5G,3,19,0.0,33.333333333333336,66.66666666666667
19,19021,General Escobedo,68.09056626506023,5G,83,537,4.819277108433735,39.75903614457831,55.42168674698795
19,19025,General Zuazua,47.81136000000001,4G,25,110,12.0,52.0,36.0
19,19026,Guadalupe,76.89105797101449,5G,138,904,9.420289855072463,35.507246376811594,55.072463768115945
19,19028,Higueras,66.948,4G,2,7,0.0,50.0,50.0
19,19029,Hualahuises,29.18875,4G,4,14,25.0,50.0,25.0
19,19031,Juárez,57.396859375,5G,64,312,15.625,39.0625,45.3125
19,19033,Linares,43.48942857142857,5G,14,91,7.142857142857143,28.571428571428573,64.28571428571429
19,19034,Marín,22.043,3G,2,9,50.0,0.0,50.0
19,19037,Mina,76.706,5G,1,3,0.0,0.0,100.0
19,19038,Montemorelos,51.99135714285715,4G,14,90,21.428571428571427,42.857142857142854,35.714285714285715
19,19039,Monterrey,91.02719941348974,5G,341,3189,2.6392961876832843,27.272727272727273,70.08797653958945
19,19041,Pesquería,48.39320588235294,5G,34,224,14.705882352941176,32.35294117647059,52.94117647058823
19,19042,Los Ramones,71.048,5G,1,4,0.0,0.0,100.0
19,19044,Sabinas Hidalgo,26.442,4G,2,10,0.0,100.0,0.0
19,19045,Salinas Victoria,32.832846153846155,3G,13,66,46.15384615384615,23.076923076923077,30.76923076923077
19,19046,San Nicolás de los Garza,86.74444347826088,5G,115,1135,5.217391304347826,29.565217391304348,65.21739130434783
19,19047,Hidalgo,21.018,4G,1,4,0.0,100.0,0.0
19,19048,Santa Catarina,56.93560344827586,5G,58,364,27.586206896551722,32.758620689655174,39.6551724137931
19,19049,Santiago,150.0935882352941,5G,17,140,5.882352941176471,11.764705882352942,82.3529411764706
19,19050,Vallecillo,70.3565,4G,2,10,0.0,50.0,50.0
20,20002,Acatlán de Pérez Figueroa,80.84816666666667,5G,6,45,0.0,16.666666666666668,83.33333333333333
20,20005,Asunción Ixtaltepec,30.241,4G,1,13,0.0,100.0,0.0
20,20006,Asunción Nochixtlán,20.247833333333332,4G,6,146,16.666666666666668,66.66666666666667,16.666666666666668
20,20010,El Barrio de la Soledad,9.373,3G,3,47,66.66666666666667,33.333333333333336,0.0
20,20012,Candelaria Loxicha,0.201,3G,1,4,100.0,0.0,0.0
20,20013,Ciénega de Zimatlán,4.538,3G,1,3,100.0,0.0,0.0
20,20014,Ciudad Ixtepec,34.11,3G,8,38,37.5,25.0,37.5
20,20019,Concepción Pápalo,1.706,3G,1,3,100.0,0.0,0.0
20,20023,Cuilápam de Guerrero,16.809,3G,2,7,50.0,50.0,0.0
20,20025,Chahuites,68.53049999999999,4G,2,7,0.0,50.0,50.0
20,20026,Chalcatongo de Hidalgo,10.350999999999999,3G,2,14,50.0,50.0,0.0
20,20028,Heroica Ciudad de Ejutla de Crespo,16.758,4G,1,3,0.0,100.0,0.0
20,20030,El Espinal,43.209,5G,1,9,0.0,0.0,100.0
20,20034,Guadalupe de Ramírez,4.921,3G,1,15,100.0,0.0,0.0
20,20037,Mesones Hidalgo,53.493,5G,1,3,0.0,0.0,100.0
20,20039,Heroica Ciudad de Huajuapan de León,44.849105263157895,5G,19,122,21.05263157894737,31.57894736842105,47.36842105263158
20,20041,Huautla de Jiménez,10.629166666666666,3G,6,27,66.66666666666667,33.333333333333336,0.0
20,20042,Ixtlán de Juárez,26.8205,3G,2,9,50.0,0.0,50.0
20,20043,Heroica Ciudad de Juchitán de Zaragoza,67.3708181818182,5G,22,135,9.090909090909092,27.272727272727273,63.63636363636363
20,20044,Loma Bonita,37.9052,4G,5,21,20.0,40.0,40.0
20,20045,Magdalena Apasco,4.021,3G,1,3,100.0,0.0,0.0
20,20053,Magdalena Tlacotepec,41.631,5G,1,3,0.0,0.0,100.0
20,20055,Mariscala de Juárez,4.813,3G,1,8,100.0,0.0,0.0
20,20057,Matías Romero Avendaño,41.84888888888889,4G,9,37,22.22222222222222,44.44444444444444,33.333333333333336
20,20059,Miahuatlán de Porfirio Díaz,34.49442857142857,3G,7,23,42.857142857142854,42.857142857142854,14.285714285714286
20,20063,Nazareno Etla,15.785,4G,1,3,0.0,100.0,0.0
20,20064,Nejapa de Madero,63.689,5G,1,3,0.0,0.0,100.0
20,20066,Santiago Niltepec,24.5865,3G,2,6,50.0,0.0,50.0
20,20067,Oaxaca de Juárez,70.40732352941177,5G,68,3476,13.235294117647058,22.058823529411764,64.70588235294117
20,20068,Ocotlán de Morelos,35.23014285714286,3G,7,33,42.857142857142854,28.571428571428573,28.571428571428573
20,20072,San José del Progreso,10.294,3G,2,7,50.0,50.0,0.0
20,20073,Putla Villa de Guerrero,7.092,3G,2,12,50.0,50.0,0.0
20,20079,Salina Cruz,45.642250000000004,5G,20,108,30.0,30.0,40.0
20,20081,San Agustín Atenango,11.003499999999999,3G,2,15,50.0,50.0,0.0
20,20083,San Agustín de las Juntas,117.216,5G,1,6,0.0,0.0,100.0
20,20084,San Agustín Etla,27.121,4G,1,6,0.0,100.0,0.0
20,20085,San Agustín Loxicha,63.947,5G,1,3,0.0,0.0,100.0
20,20087,San Agustín Yatareni,123.19825,5G,4,36,0.0,25.0,75.0
20,20103,San Antonino Castillo Velasco,18.405,4G,1,3,0.0,100.0,0.0
20,20107,San Antonio de la Cal,118.2175,5G,4,23,0.0,0.0,100.0
20,20108,San Antonio Huitepec,3.142,3G,2,10,100.0,0.0,0.0
20,20113,San Baltazar Loxicha,43.227,5G,1,5,0.0,0.0,100.0
20,20115,San Bartolo Coyotepec,62.0172,3G,5,30,60.0,0.0,40.0
20,20121,San Bartolo Soyaltepec,1.997,3G,1,3,100.0,0.0,0.0
20,20124,Heroica Villa de San Blas Atempa,34.381499999999996,3G,2,9,50.0,0.0,50.0
20,20129,San Cristóbal Suchixtlahuaca,5.833,3G,1,3,100.0,0.0,0.0
20,20131,San Dionisio Ocotepec,0.304,3G,1,4,100.0,0.0,0.0
20,20135,San Felipe Tejalápam,22.815,4G,1,5,0.0,100.0,0.0
20,20143,San Francisco Ixhuatán,26.2425,4G,4,14,25.0,50.0,25.0
20,20144,San Francisco Jaltepetongo,5.014,3G,1,4,100.0,0.0,0.0
20,20145,San Francisco Lachigoló,19.812,4G,1,4,0.0,100.0,0.0
20,20147,San Francisco Nuxaño,40.807,4G,2,9,0.0,50.0,50.0
20,20150,San Francisco Telixtlahuaca,37.3645,4G,2,13,0.0,100.0,0.0
20,20152,San Francisco Tlapancingo,40.524,5G,1,4,0.0,0.0,100.0
20,20157,San Jacinto Amilpas,53.552499999999995,4G,2,7,0.0,50.0,50.0
20,20177,San Juan Bautista Cuicatlán,26.359,4G,1,3,0.0,100.0,0.0
20,20184,San Juan Bautista Tuxtepec,66.23296428571429,5G,28,199,10.714285714285714,35.714285714285715,53.57142857142857
20,20186,San Juan Cieneguilla,3.829,3G,1,4,100.0,0.0,0.0
20,20190,San Juan Cotzocón,108.963,5G,1,3,0.0,0.0,100.0
20,20193,San Juan del Estado,32.55,4G,1,3,0.0,100.0,0.0
20,20198,San Juan Guichicovi,14.1685,3G,2,10,50.0,50.0,0.0
20,20200,San Juan Juquila Mixes,29.636,4G,1,4,0.0,100.0,0.0
20,20202,San Juan Lachao,1.9285,3G,2,13,100.0,0.0,0.0
20,20205,San Juan Lalana,69.142,5G,1,13,0.0,0.0,100.0
20,20208,San Juan Mixtepec,2.877,3G,1,4,100.0,0.0,0.0
20,20213,San Juan Quiahije,6.874,3G,1,4,100.0,0.0,0.0
20,20215,San Juan Sayultepec,0.311,3G,1,3,100.0,0.0,0.0
20,20227,San Lorenzo Cacaotepec,0.123,3G,1,3,100.0,0.0,0.0
20,20237,San Marcos Arteaga,41.577,4G,3,14,0.0,66.66666666666667,33.333333333333336
20,20266,San Miguel del Puerto,13.312999999999999,4G,2,21,0.0,100.0,0.0
20,20277,Villa Sola de Vega,2.347,3G,1,3,100.0,0.0,0.0
20,20278,San Miguel Soyaltepec,25.613333333333333,3G,3,10,66.66666666666667,0.0,33.333333333333336
20,20279,San Miguel Suchixtepec,30.25,4G,1,3,0.0,100.0,0.0
20,20284,San Miguel Tilquiápam,9.673,3G,1,4,100.0,0.0,0.0
20,20286,San Miguel Tlacotepec,0.169,3G,1,3,100.0,0.0,0.0
20,20293,San Pablo Etla,99.66733333333333,5G,3,10,33.333333333333336,0.0,66.66666666666667
20,20295,San Pablo Huixtepec,12.454666666666668,4G,3,12,33.333333333333336,66.66666666666667,0.0
20,20298,San Pablo Villa de Mitla,28.126,4G,1,3,0.0,100.0,0.0
20,20305,San Pedro Comitancillo,7.48,3G,1,4,100.0,0.0,0.0
20,20307,San Pedro Huamelula,30.776333333333337,3G,3,12,33.333333333333336,33.333333333333336,33.333333333333336
20,20310,San Pedro Ixtlahuaca,39.227,4G,1,4,0.0,100.0,0.0
20,20312,San Pedro Jicayán,23.894,4G,2,10,0.0,100.0,0.0
20,20318,San Pedro Mixtepec,81.09406666666668,5G,15,108,20.0,26.666666666666668,53.333333333333336
20,20324,San Pedro Pochutla,20.30825,4G,8,63,12.5,75.0,12.5
20,20325,San Pedro Quiatoni,2.343,3G,1,3,100.0,0.0,0.0
20,20330,San Pedro Teutila,6.217499999999999,3G,2,14,100.0,0.0,0.0
20,20333,San Pedro Totolápam,2.038,3G,1,5,100.0,0.0,0.0
20,20334,Villa de Tututepec,34.38142857142857,4G,7,46,14.285714285714286,42.857142857142854,42.857142857142854
20,20338,Villa de Etla,41.8825,4G,2,23,0.0,50.0,50.0
20,20339,San Pedro y San Pablo Teposcolula,11.564,4G,1,3,0.0,100.0,0.0
20,20340,San Pedro y San Pablo Tequixtepec,64.56450000000001,5G,2,6,0.0,0.0,100.0
20,20344,San Sebastián Coatlán,27.5435,4G,2,15,0.0,100.0,0.0
20,20348,San Sebastián Tecomaxtlahuaca,59.924,5G,2,33,0.0,0.0,100.0
20,20350,San Sebastián Tutla,195.196,5G,1,5,0.0,0.0,100.0
20,20356,Santa Ana del Valle,2.539,3G,1,4,100.0,0.0,0.0
20,20364,Santa Catarina Juquila,12.860000000000001,3G,2,6,50.0,50.0,0.0
20,20367,Santa Catarina Mechoacán,2.088,3G,1,3,100.0,0.0,0.0
20,20369,Santa Catarina Quiané,16.8244,4G,5,30,40.0,60.0,0.0
20,20374,Santa Cruz Acatepec,6.403,3G,1,3,100.0,0.0,0.0
20,20375,Santa Cruz Amilpas,51.9705,3G,2,10,50.0,0.0,50.0
20,20377,Santa Cruz Itundujia,17.614,4G,1,3,0.0,100.0,0.0
20,20385,Santa Cruz Xoxocotlán,145.0984,5G,10,2565,0.0,20.0,80.0
20,20390,Santa Lucía del Camino,47.091142857142856,4G,14,422,0.0,57.142857142857146,42.857142857142854
20,20393,Santa Lucía Ocotlán,36.271499999999996,4G,2,6,0.0,50.0,50.0
20,20396,Santa María la Asunción,8.253,3G,1,4,100.0,0.0,0.0
20,20397,Heroica Ciudad de Tlaxiaco,89.695,5G,9,67,11.11111111111111,33.333333333333336,55.55555555555556
20,20398,Ayoquezco de Aldama,7.284,3G,1,9,100.0,0.0,0.0
20,20399,Santa María Atzompa,56.95700000000001,3G,9,81,44.44444444444444,11.11111111111111,44.44444444444444
20,20401,Santa María Colotepec,20.610875,4G,8,52,25.0,62.5,12.5
20,20404,Santa María Chachoápam,16.918,4G,1,4,0.0,100.0,0.0
20,20406,Santa María Chilchotla,3.552,3G,1,3,100.0,0.0,0.0
20,20407,Santa María Chimalapa,30.247,4G,1,13,0.0,100.0,0.0
20,20409,Santa María del Tule,69.28166666666667,5G,3,17,33.333333333333336,0.0,66.66666666666667
20,20410,Santa María Ecatepec,33.637,4G,1,3,0.0,100.0,0.0
20,20413,Santa María Huatulco,37.69223529411765,4G,17,133,29.41176470588235,35.294117647058826,35.294117647058826
20,20414,Santa María Huazolotitlán,38.388,4G,1,3,0.0,100.0,0.0
20,20417,Santa María Jacatepec,18.156,4G,1,3,0.0,100.0,0.0
20,20418,Santa María Jalapa del Marqués,14.513,4G,1,4,0.0,100.0,0.0
20,20421,Santa María Mixtequilla,59.199,5G,1,5,0.0,0.0,100.0
20,20424,Santa María Ozolotepec,28.371,4G,1,24,0.0,100.0,0.0
20,20427,Santa María Petapa,43.299,5G,1,4,0.0,0.0,100.0
20,20437,Santa María Tlahuitoltepec,41.30133333333333,5G,3,32,33.333333333333336,0.0,66.66666666666667
20,20439,Santa María Tonameca,48.783,5G,4,22,25.0,25.0,50.0
20,20441,Santa María Xadani,91.516,5G,1,7,0.0,0.0,100.0
20,20447,Santa María Zacatepec,64.1195,4G,2,6,0.0,50.0,50.0
20,20460,Santiago Choápam,10.185,4G,1,3,0.0,100.0,0.0
20,20462,Santiago Huajolotitlán,3.437,3G,1,3,100.0,0.0,0.0
20,20467,Santiago Jamiltepec,30.8555,4G,2,8,0.0,50.0,50.0
20,20469,Santiago Juxtlahuaca,29.604750000000003,4G,4,22,0.0,100.0,0.0
20,20482,Santiago Pinotepa Nacional,6.8565,3G,4,13,75.0,25.0,0.0
20,20489,Santiago Tetepec,51.562,5G,1,4,0.0,0.0,100.0
20,20493,Santiago Tillo,26.693,4G,1,6,0.0,100.0,0.0
20,20499,Santiago Yolomécatl,62.058499999999995,3G,2,10,50.0,0.0,50.0
